Symbol,Security,GICS Sector,GICS Sub-Industry,Total Revenue,Gross Profit,Operating Income,Net Income,EBITDA,Interest Expense,Total Assets,Total Liabilities Net Minority Interest,Current Assets,Current Liabilities,Total Debt,Stockholders Equity,Inventory,Operating Cash Flow,Capital Expenditure,Free Cash Flow,Revenue Growth (YoY),Negative Equity Flag,Net Margin,Operating Margin,ROA,ROE,Current Ratio,Quick Ratio,Debt-to-Equity,Interest Coverage Ratio,Asset Turnover
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,20560900000.0,9463600000.0,5411900000.0,4079700000.0,6348400000.0,455900000.0,53369300000.0,47181300000.0,43252200000.0,41278300000.0,9065400000.0,6188000000.0,0.0,4939700000.0,-547000000.0,4392700000.0,0.0707352129399143,False,0.19842030261321245,0.2632131861932114,0.07644282387065222,0.6592921784098255,1.0478193142643957,1.0478193142643957,1.4649967679379443,11.870805001096732,0.385257067265263
AZO,AutoZone,Consumer Discretionary,Automotive Retail,18938717000.0,9966474000.0,3610156000.0,2498247000.0,4234327000.0,486796000.0,19355324000.0,22769637000.0,8341379000.0,9519397000.0,12288796000.0,-3414313000.0,7025688000.0,3117337000.0,-1327257000.0,1790080000.0,0.0242532450043449,True,0.13191215645706095,0.1906230501253068,0.1290728587131892,,0.8762507751278784,0.13821159050305393,,7.416157897764156,0.978475844682321
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,3040725000.0,1919811000.0,919756000.0,1051301000.0,2228021000.0,259181000.0,22192137000.0,10357820000.0,353083000.0,1542987000.0,9493752000.0,11611340000.0,0.0,1671105000.0,-264942000.0,1406163000.0,0.04357535648992,False,0.34574024286971033,0.30247917848539413,0.04737267979194613,0.09054088503135728,0.2288308326641767,0.2288308326641767,0.8176275950923838,3.5487014866058852,0.1370181249331689
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,8855500000.0,2546300000.0,1123800000.0,688000000.0,1388700000.0,135400000.0,8801700000.0,6559600000.0,2990300000.0,2653600000.0,3732900000.0,2242100000.0,975800000.0,881400000.0,-200400000.0,681000000.0,0.0113982891145196,False,0.07769182993619785,0.12690418384055108,0.0781667177931536,0.3068551804112216,1.126884232740428,0.7591573711184806,1.6649123589491994,8.299852289512556,1.00611245554836
AXON,Axon Enterprise,Industrials,Aerospace & Defense,2779536000.0,1658125000.0,-62076000.0,124656000.0,196373000.0,94238000.0,7000313000.0,3757655000.0,3713052000.0,1470147000.0,1909664000.0,3242658000.0,341811000.0,211339000.0,-136258000.0,75081000.0,0.334694500812955,False,0.04484777315350476,-0.02233322396256066,0.017807203763603143,0.03844253695579367,2.5256331509706174,2.293131911298666,0.5889193371610574,-0.6587151679789469,0.39705881722717257
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,27733000000.0,6544000000.0,3557000000.0,2588000000.0,4287000000.0,222000000.0,40881000000.0,21871000000.0,18828000000.0,13877000000.0,6087000000.0,18834000000.0,4954000000.0,3810000000.0,-1273000000.0,2537000000.0,-0.0034496388659312,False,0.09331842930804457,0.12825875311001333,0.06330569213081871,0.1374110650950409,1.356777401455646,0.9997838149455934,0.3231920993947117,16.02252252252252,0.678383601183924
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",13161000000.0,2578000000.0,1390000000.0,912000000.0,2064000000.0,314000000.0,19524000000.0,14103000000.0,6113000000.0,5487000000.0,7012000000.0,5421000000.0,2013000000.0,1262000000.0,-474000000.0,788000000.0,0.1158117846545146,False,0.0692956462274903,0.1056150748423372,0.04671173939766441,0.16823464305478694,1.1140878439948971,0.747220703480955,1.2934882862940418,4.426751592356688,0.6740934234787953
BAC,Bank of America,Financials,Diversified Banks,113097000000.0,,,30509000000.0,,78470000000.0,3411738000000.0,3108495000000.0,,,365904000000.0,303243000000.0,0.0,12613000000.0,,12613000000.0,0.0684042472793228,False,0.2697595869032777,,0.008942363100566338,0.10060908248500378,,,,,0.033149380169286154
BAX,Baxter International,Health Care,Health Care Equipment,11244000000.0,3379000000.0,177000000.0,-957000000.0,766000000.0,290000000.0,20055000000.0,13953000000.0,6872000000.0,2970000000.0,9780000000.0,6129000000.0,2232000000.0,845000000.0,-522000000.0,323000000.0,0.0571643474990598,False,-0.08511205976520811,0.01574172892209178,-0.04771877337322363,-0.1561429270680372,2.3138047138047138,1.5622895622895623,1.595692608908468,0.6103448275862069,0.5606581899775617
BDX,Becton Dickinson,Health Care,Health Care Equipment,21840000000.0,9925000000.0,2986000000.0,1678000000.0,4956000000.0,613000000.0,55325000000.0,29935000000.0,9255000000.0,8313000000.0,19181000000.0,25390000000.0,3894000000.0,3431000000.0,-760000000.0,2671000000.0,0.0823669342848647,False,0.07683150183150184,0.13672161172161174,0.0303298689561681,0.06608901142181961,1.113316492241068,0.6448935402381811,0.7554549035053171,4.871125611745514,0.3947582467239042
BRK-B,Berkshire Hathaway,Financials,Multi-Sector Holdings,410522000000.0,,,66968000000.0,,5069000000.0,1222176000000.0,502473000000.0,,,129081000000.0,717419000000.0,0.0,45969000000.0,-20927000000.0,25042000000.0,-0.0323172226517565,False,0.1631288944319671,,0.05479407221218548,0.09334572962243821,,,,,0.3358943392768308
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,41691000000.0,9373000000.0,1750000000.0,1069000000.0,2282000000.0,47000000.0,14670000000.0,11706000000.0,8504000000.0,7679000000.0,4133000000.0,2964000000.0,5230000000.0,1962000000.0,-704000000.0,1258000000.0,0.0039250626083606,False,0.02564102564102564,0.04197548631599146,0.07286980231765508,0.3606612685560054,1.1074358640447974,0.426357598645657,1.3943994601889338,37.234042553191486,2.841922290388548
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,1219635000.0,790272000.0,242804000.0,73400000.0,216875000.0,8509000.0,2557868000.0,639060000.0,608300000.0,175849000.0,444058000.0,1918808000.0,189446000.0,287556000.0,-31006000.0,256550000.0,0.0522621779718047,False,0.06018193967867436,0.19907923272126496,0.028695773198616974,0.038252915351614125,3.459217851679566,2.3818958310823493,0.23142388399464667,28.534962980373724,0.4768170210503435
BIIB,Biogen,Health Care,Biotechnology,9890600000.0,7486400000.0,2469000000.0,1292900000.0,2603900000.0,267500000.0,29439500000.0,11182700000.0,8974100000.0,3349400000.0,6577200000.0,18256800000.0,2168100000.0,2204600000.0,-235400000.0,1969200000.0,0.0221891503632737,False,0.13072007764948537,0.24963096273229127,0.04391718609351382,0.0708174488409798,2.67931569833403,2.0320057323699765,0.3602602865781517,9.229906542056074,0.3359635863380832
BLK,BlackRock,Financials,Asset Management & Custody Banks,24216000000.0,11310000000.0,7909000000.0,5553000000.0,9359000000.0,614000000.0,169998000000.0,108456000000.0,27424000000.0,1740000000.0,14996000000.0,55888000000.0,0.0,3927000000.0,-375000000.0,3552000000.0,0.1866516391434311,False,0.22931119920713577,0.326602246448629,0.0326650901775315,0.09935943315201833,15.760919540229885,15.760919540229885,,,0.14244873469099636
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,12410012000.0,,,3019214000.0,,508314000.0,47708975000.0,25827803000.0,,,13306165000.0,8665526000.0,0.0,4663161000.0,-115703000.0,4547458000.0,0.135352141797203,False,0.2432885641045311,,0.06328398377873345,0.34841670315223794,,,,,0.2601190237266678
XYZ,"Block, Inc.",Financials,Transaction & Payment Processing Services,24193683000.0,10359929000.0,3045652000.0,1305636000.0,3415181000.0,0.0,39549887000.0,17380005000.0,22856880000.0,10384460000.0,8966376000.0,22204278000.0,158319000.0,2579714000.0,-155038000.0,2424676000.0,0.0030110625767457,False,0.05396598773324425,0.12588624890224445,0.03301238256382376,0.05880110130128978,2.201065823355283,2.1858200619001855,,,0.611725717446424
BNY,BNY Mellon,Financials,Asset Management & Custody Banks,19759000000.0,,,5549000000.0,,20682000000.0,472300000000.0,427492000000.0,,,34298000000.0,44313000000.0,0.0,6730000000.0,-1553000000.0,5177000000.0,0.0822105378464234,False,0.2808340503061896,,0.011748888418378149,0.125222846568727,,,,,0.04183569764979886
BA,Boeing,Industrials,Aerospace & Defense,89463000000.0,4289000000.0,-5416000000.0,2235000000.0,7359000000.0,2771000000.0,168235000000.0,162778000000.0,128459000000.0,108115000000.0,54433000000.0,5454000000.0,84679000000.0,1065000000.0,-2951000000.0,-1886000000.0,0.3449644451794278,False,0.024982394956574228,-0.06053899377396242,0.013284988260468986,0.4097909790979098,1.1881700041622347,0.40493918512694815,9.98038137147048,-1.9545290508841573,0.5317740065979136
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",26917000000.0,,9282000000.0,5404000000.0,9217000000.0,1617000000.0,29264000000.0,34842000000.0,22264000000.0,16698000000.0,19293000000.0,-5578000000.0,0.0,9409000000.0,-322000000.0,9087000000.0,0.1338725304351489,True,0.20076531559980682,0.3448378348255749,0.18466375068343358,,1.3333333333333333,1.3333333333333333,,5.740259740259741,0.9197990705303445
BSX,Boston Scientific,Health Care,Health Care Equipment,20074000000.0,13853000000.0,3971000000.0,2898000000.0,5102000000.0,349000000.0,43673000000.0,19201000000.0,8794000000.0,5439000000.0,11436000000.0,24232000000.0,2943000000.0,4534000000.0,-1130000000.0,3404000000.0,0.1986624470054338,False,0.14436584636843677,0.19781807312942115,0.06635678794678634,0.1195939253879168,1.6168413311270453,1.0757492186063615,0.4719379333113239,11.378223495702006,0.45964325784809834
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,48195000000.0,34259000000.0,13724000000.0,7054000000.0,15230000000.0,1891000000.0,90038000000.0,71532000000.0,29390000000.0,23417000000.0,47139000000.0,18473000000.0,2690000000.0,14156000000.0,-1311000000.0,12845000000.0,-0.0021739130434782,False,0.14636373067745617,0.2847598298578691,0.07834469890490682,0.38185459860336707,1.2550711021907162,1.1401972925652304,2.5517782709900936,7.25753569539926,0.5352739954241542
AVGO,Broadcom,Information Technology,Semiconductors,63887000000.0,43294000000.0,26075000000.0,23126000000.0,34714000000.0,3210000000.0,171092000000.0,89800000000.0,31573000000.0,18514000000.0,65136000000.0,81292000000.0,2270000000.0,27537000000.0,-623000000.0,26914000000.0,0.2387443285376352,False,0.3619828760154648,0.40814250160439525,0.13516704463095877,0.2844806377011268,1.7053581073782003,1.5827481905584964,0.8012596565467697,8.123052959501557,0.37340728964533704
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,6889100000.0,2136800000.0,1188600000.0,839500000.0,1521800000.0,135800000.0,8545000000.0,5889800000.0,1817100000.0,1861300000.0,3459000000.0,2655200000.0,0.0,1171300000.0,-114900000.0,1056400000.0,0.0587539189770701,False,0.1218591688319229,0.17253342236286306,0.09824458747805734,0.3161720397710154,0.9762531563960672,0.9762531563960672,1.3027267249171437,8.75257731958763,0.806214160327677
BRO,Brown & Brown,Financials,Insurance Brokers,5763000000.0,2828000000.0,1502000000.0,1054000000.0,2044000000.0,306000000.0,29991000000.0,17418000000.0,8614000000.0,8294000000.0,7918000000.0,12547000000.0,0.0,1450000000.0,-68000000.0,1382000000.0,0.2248671625929862,False,0.18289085545722714,0.2606281450633351,0.03514387649628222,0.08400414441699211,1.0385821075476247,1.0385821075476247,,,0.19215764729418824
BF-B,Brown–Forman,Consumer Staples,Distillers & Vintners,,,,,,0.0,8086000000.0,4093000000.0,4195000000.0,1080000000.0,2733000000.0,3993000000.0,2511000000.0,598000000.0,-167000000.0,431000000.0,,False,,,,,3.884259259259259,1.5592592592592593,0.6844477836213373,,
BLDR,Builders FirstSource,Industrials,Building Products,15190638000.0,4615777000.0,786276000.0,435199000.0,1377708000.0,273894000.0,11237530000.0,6885279000.0,2927283000.0,1574941000.0,5100271000.0,4352251000.0,1094684000.0,1215886000.0,-362602000.0,853284000.0,-0.0737693722846851,False,0.028649158777926245,0.05176056463197925,0.038727282596798404,0.09999400310322176,1.8586620070212154,1.1635985094044792,1.1718696830674518,2.8707310127275516,1.351777303375386
BG,Bunge Global,Consumer Staples,Agricultural Products & Services,70329000000.0,3409000000.0,1296000000.0,816000000.0,2465000000.0,628000000.0,44528000000.0,27106000000.0,24391000000.0,15127000000.0,15855000000.0,15904000000.0,13198000000.0,844000000.0,-1723000000.0,-879000000.0,0.3242637644046094,False,0.011602610587382161,0.018427675638783433,0.018325547969816745,0.05130784708249497,1.6124148872876314,0.7399352151781583,0.996919014084507,2.0636942675159236,1.5794331656485807
BXP,"BXP, Inc.",Real Estate,Office REITs,3482279000.0,2111611000.0,1014351000.0,276800000.0,1949485000.0,653138000.0,26166164000.0,18473924000.0,3266567000.0,1479115000.0,17358735000.0,5154728000.0,0.0,1245157000.0,,1245157000.0,0.0218797383234943,False,0.07948817426748403,0.2912894113309129,0.010578547164957004,0.05369827467133086,2.208460464534536,2.208460464534536,3.3675365606099876,1.5530423892041192,0.13308328266993968
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,16232763000.0,1359252000.0,794961000.0,587081000.0,897779000.0,72504000.0,5058381000.0,3212734000.0,2798543000.0,1831702000.0,1395386000.0,1845647000.0,0.0,914519000.0,-70543000.0,843976000.0,-0.0841859917734069,False,0.036166424656110606,0.04897262406898936,0.11606104799144232,0.31808953716501587,1.527837497584214,1.527837497584214,0.7560416482675181,10.964374379344587,3.2090827084792544
CDNS,Cadence Design Systems,Information Technology,Application Software,5296759000.0,4574510000.0,1649781000.0,1108888000.0,1872428000.0,116541000.0,10153148000.0,4678967000.0,4669673000.0,1635291000.0,2616439000.0,5474181000.0,303545000.0,1728781000.0,-141871000.0,1586910000.0,0.1412320005929419,False,0.20935217177145496,0.311469900744965,0.10921617610616924,0.20256692279630506,2.855560875709583,2.669939478661596,0.477959899389516,14.156228280176075,0.5216863774663779
CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,1573544000.0,966308000.0,288906000.0,384462000.0,1148181000.0,138239000.0,9042989000.0,4604736000.0,46126000.0,455440000.0,3900790000.0,4362523000.0,0.0,826621000.0,-440402000.0,386219000.0,0.0192390153914714,False,0.2443287254757414,0.18360211090379425,0.042514925098327556,0.0881283605840015,0.10127788512207975,0.10127788512207975,0.8941591826564582,2.089902270705083,0.17400706779583608
CPB,Campbell's Company (The),Consumer Staples,Packaged Foods & Meats,10253000000.0,3119000000.0,1353000000.0,602000000.0,1575000000.0,345000000.0,14896000000.0,10992000000.0,2232000000.0,2906000000.0,7212000000.0,3902000000.0,1424000000.0,1131000000.0,-426000000.0,705000000.0,0.0640307181403071,False,0.058714522578757436,0.131961377157905,0.040413533834586464,0.15427985648385442,0.7680660701995871,0.2780454232622161,1.8482829318298308,3.9217391304347826,0.6883055853920516
COF,Capital One,Financials,Consumer Finance,53434000000.0,,,2453000000.0,,15818000000.0,669009000000.0,555393000000.0,,,50413000000.0,113616000000.0,0.0,27718000000.0,-1578000000.0,26140000000.0,0.3661791777459603,False,0.04590710034809298,,0.0036666173399759945,0.021590268976200536,,,,,0.07987037543590594
CAH,Cardinal Health,Health Care,Health Care Distributors,222578000000.0,8168000000.0,2322000000.0,1561000000.0,3106000000.0,215000000.0,53122000000.0,55756000000.0,36373000000.0,38897000000.0,8527000000.0,-2781000000.0,16831000000.0,2397000000.0,-547000000.0,1850000000.0,-0.018732337861013,True,0.007013271751925168,0.010432297891076386,0.02938518881066225,,0.9351106769159575,0.5024037843535492,,10.8,4.189940137796016
CCL,Carnival Corporation,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",26621000000.0,10674000000.0,4482000000.0,2760000000.0,6911000000.0,1349000000.0,51687000000.0,39403000000.0,4219000000.0,13092000000.0,27993000000.0,12284000000.0,505000000.0,6218000000.0,-3611000000.0,2607000000.0,0.0639462851204987,False,0.10367754780060855,0.1683633221892491,0.053398340008125836,0.22468251383914034,0.3222578673999389,0.2836846929422548,2.278817974601107,3.322461082283173,0.5150424671580862
CARR,Carrier Global,Industrials,Building Products,21747000000.0,5624000000.0,1907000000.0,1484000000.0,3530000000.0,458000000.0,37190000000.0,23062000000.0,8533000000.0,7114000000.0,12251000000.0,13804000000.0,2483000000.0,2513000000.0,-392000000.0,2121000000.0,-0.0328648937116428,False,0.06823929737435049,0.08769025612728193,0.03990319978488841,0.1075050709939148,1.1994658420016868,0.8504357604723082,0.8874963778614894,4.163755458515284,0.5847539661199247
CVNA,Carvana,Consumer Discretionary,Automotive Retail,20322000000.0,4192000000.0,1881000000.0,1407000000.0,-110000000.0,505000000.0,13201000000.0,8998000000.0,6549000000.0,1519000000.0,5521000000.0,3441000000.0,2408000000.0,1036000000.0,-147000000.0,889000000.0,0.4862868426826592,False,0.06923531148509005,0.09255978742249779,0.10658283463373987,0.40889276373147343,4.311389071757735,2.726135615536537,1.6044754431851207,3.724752475247525,1.5394288311491553
CASY,Casey's,Consumer Staples,Food Retail,15940899000.0,3752403000.0,796400000.0,546520000.0,1200047000.0,0.0,8208118000.0,4699448000.0,1012853000.0,1101693000.0,2957899000.0,3508670000.0,480034000.0,1090854000.0,-506224000.0,584630000.0,0.0725285817120775,False,0.0342841391818617,0.04995954117769644,0.06658286345298642,0.15576272490715856,0.919360475195903,0.4836365484758458,0.8430257048967272,,1.9420894046601183
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,67589000000.0,21478000000.0,11151000000.0,8884000000.0,14305000000.0,502000000.0,98585000000.0,77267000000.0,52485000000.0,36558000000.0,43330000000.0,21318000000.0,18135000000.0,11739000000.0,-4286000000.0,7453000000.0,0.0428952768905553,False,0.1314415067540576,0.16498246756128956,0.0901151290764315,0.4167370297401257,1.4356638765796816,0.9396028229115378,2.03255464865372,22.213147410358566,0.6855911142668762
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,4714200000.0,1928300000.0,1514100000.0,1100000000.0,1741300000.0,52300000.0,9305300000.0,4167000000.0,4421400000.0,2362300000.0,1590700000.0,5138300000.0,0.0,1752600000.0,-71000000.0,1681600000.0,0.1513493711075833,False,0.23333757583471215,0.32117856688303426,0.11821220164852289,0.2140785863028628,1.8716505100960927,1.8716505100960927,,,0.5066145100104241
CBRE,CBRE Group,Real Estate,Real Estate Services,40550000000.0,7566000000.0,1294000000.0,1157000000.0,2023000000.0,0.0,30877000000.0,21251000000.0,13489000000.0,12320000000.0,9991000000.0,8878000000.0,0.0,1559000000.0,-366000000.0,1193000000.0,0.1337266195096038,False,0.028532675709001233,0.03191122071516646,0.037471256922628496,0.1303221446271683,1.0948863636363637,1.0948863636363637,1.125366073439964,,1.3132752534248793
CDW,CDW Corporation,Information Technology,Technology Distributors,22424100000.0,4873400000.0,1655600000.0,1066600000.0,1950400000.0,227400000.0,16028200000.0,13422100000.0,8500500000.0,7226100000.0,5787600000.0,2606100000.0,563400000.0,1205200000.0,-117100000.0,1088100000.0,0.0678803925957321,False,0.0475648966959655,0.07383127973920915,0.06654521406021886,0.4092705575380837,1.1763606924897247,1.0983933241997759,2.2207896857373086,7.280562884784521,1.3990404412223456
COR,Cencora,Health Care,Health Care Distributors,321332819000.0,11478539000.0,3933622000.0,1554169000.0,3746505000.0,419753000.0,76590112000.0,74843027000.0,52239073000.0,57820539000.0,7660773000.0,1508019000.0,20492480000.0,3875120000.0,-667981000.0,3207139000.0,0.0931227053507626,False,0.004836633260295768,0.012241581834814079,0.020292031953158655,1.0306030626935072,0.9034691461454554,0.5490539097188285,5.080024190676642,9.37127787055721,4.195486997068238
CNC,Centene Corporation,Health Care,Managed Health Care,194777000000.0,13867000000.0,-312000000.0,-6674000000.0,-4775000000.0,678000000.0,76747000000.0,56691000000.0,40370000000.0,36696000000.0,18162000000.0,19953000000.0,0.0,5088000000.0,-767000000.0,4321000000.0,0.1944306467734913,False,-0.03426482592913948,-0.00160183183846142,-0.08696105385226784,-0.33448604219916805,1.1001199040767387,1.1001199040767387,0.9102390617952187,-0.46017699115044247,2.5379102766231907
CNP,CenterPoint Energy,Utilities,Multi-Utilities,9357000000.0,4216000000.0,2110000000.0,1052000000.0,3680000000.0,903000000.0,46534000000.0,35381000000.0,5701000000.0,6260000000.0,22980000000.0,11153000000.0,732000000.0,2486000000.0,-4870000000.0,-2384000000.0,0.0826102047900034,False,0.1124291973923266,0.22549962594848777,0.02260712597240727,0.09432439702322246,0.910702875399361,0.7937699680511182,2.0604321707163993,2.336655592469546,0.20107878110628788
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,7084000000.0,2724000000.0,2375000000.0,1455000000.0,3282000000.0,145000000.0,14088000000.0,6313000000.0,2985000000.0,887000000.0,3636000000.0,4838000000.0,383000000.0,2752000000.0,-951000000.0,1801000000.0,0.1933962264150943,False,0.20539243365330323,0.3352625635234331,0.1032793867120954,0.30074410913600663,3.3652762119503947,2.9334836527621193,0.7515502273666804,16.379310344827587,0.502839295854628
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,4015382000.0,1323275000.0,401136000.0,-144338000.0,410838000.0,107029000.0,7135422000.0,3924228000.0,1447049000.0,1120315000.0,2570408000.0,3164630000.0,299103000.0,737646000.0,-219152000.0,518494000.0,-0.0085449614801422,False,-0.035946268624006385,0.09989983518380069,-0.020228376121272155,-0.04560975532684706,1.2916447606253598,1.0246635990770454,0.8122301817274057,3.74791878836577,0.5627392465365048
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,23921000000.0,,,8852000000.0,,3754000000.0,490995000000.0,441570000000.0,,,30951000000.0,49425000000.0,0.0,9311000000.0,-548000000.0,8763000000.0,0.2200856880546771,False,0.37005141925504786,,0.01802869682990662,0.179099645928174,,,,,0.0487194370614772
CHTR,Charter Communications,Communication Services,Cable & Satellite,54774000000.0,30968000000.0,13324000000.0,4987000000.0,21211000000.0,5042000000.0,154213000000.0,133694000000.0,5144000000.0,13306000000.0,97121000000.0,16054000000.0,0.0,16077000000.0,-11659000000.0,4418000000.0,-0.0056458200962149,False,0.09104684704421806,0.24325409865994815,0.03233838911116443,0.3106390930609194,0.38659251465504285,0.38659251465504285,6.049644948299489,2.64260214200714,0.355184063600345
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,184432000000.0,56086000000.0,16674000000.0,12299000000.0,41417000000.0,1217000000.0,324012000000.0,131836000000.0,38552000000.0,33387000000.0,40758000000.0,186450000000.0,9711000000.0,33939000000.0,-17347000000.0,16592000000.0,-0.0464392443153029,False,0.06668582458575519,0.0904073045892253,0.03795847067392566,0.06596406543309198,1.1547009315002845,0.8638392188576391,0.21860016090104586,13.700903861955629,0.5692134859202745
